# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 21600 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.W Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.X Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Y Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Z Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Accuracy Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: OrientationAccuracy Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Quat 1.W [Orientation],X [s],Avanti Sensor 1: Quat 1.X [Orientation],X [s],Avanti Sensor 1: Quat 1.Y [Orientation],X [s],Avanti Sensor 1: Quat 1.Z [Orientation],X [s],Avanti Sensor 1: Quat 1.Accuracy [OrientationAccuracy]
1.54220e+001,-5.77401e-005,,,,,,,,,,
1.54230e+001,-5.80758e-005,,,,,,,,,,
1.54240e+001,-6.61326e-005,,,,,,,,,,
1.54250e+001,-5.94186e-005,,,,,,,,,,
1.54260e+001,-5.33761e-005,,,,,,,,,,
1.54270e+001,-4.53193e-005,,,,,,,,,,
1.54280e+001,-4.36408e-005,,,,,,,,,,
1.54290e+001,-5.43832e-005,,,,,,,,,,
1.54300e+001,-6.41184e-005,,,,,,,,,,
1.54310e+001,-6.54612e-005,,,,,,,,,,
1.54320e+001,-5.63973e-005,,,,,,,,,,
1.54330e+001,-7.45251e-005,,,,,,,,,,
1.54340e+001,-7.08324e-005,,,,,,,,,,
1.54350e+001,-5.94186e-005,,,,,,,,,,
1.54360e+001,-4.46479e-005,,,,,,,,,,
1.54370e+001,-3.28984e-005,,,,,,,,,,
1.54380e+001,-6.14328e-005,,,,,,,,,,
1.54390e+001,-7.82177e-005,,,,,,,,,,
1.54400e+001,-6.84825e-005,,,,,,,,,,
1.54410e+001,-6.47898e-005,,,,,,,,,,
1.54420e+001,-5.97543e-005,,,,,,,,,,
1.54430e+001,-5.57259e-005,,,,,,,,,,
1.54440e+001,-5.47189e-005,,,,,,,,,,
1.54450e+001,-6.21042e-005,,,,,,,,,,
1.54460e+001,-6.54612e-005,,,,,,,,,,
1.54470e+001,-6.07614e-005,,,,,,,,,,
1.54480e+001,-5.57259e-005,,,,,,,,,,
1.54490e+001,-4.96834e-005,,,,,,,,,,
1.54500e+001,-4.93477e-005,,,,,,,,,,
1.54510e+001,-5.97543e-005,,,,,,,,,,
1.54520e+001,-7.04967e-005,,,,,,,,,,
1.54530e+001,-6.14328e-005,,,,,,,,,,
1.54540e+001,-6.21042e-005,,,,,,,,,,
1.54550e+001,-6.41184e-005,,,,,,,,,,
1.54560e+001,-5.80758e-005,,,,,,,,,,
1.54570e+001,-5.70687e-005,,,,,,,,,,
1.54580e+001,-4.86763e-005,,,,,,,,,,
1.54590e+001,-4.96834e-005,,,,,,,,,,
1.54600e+001,-5.84115e-005,,,,,,,,,,
1.54610e+001,-6.47898e-005,,,,,,,,,,
1.54620e+001,-6.37827e-005,,,,,,,,,,
1.54630e+001,-6.91539e-005,,,,,,,,,,
1.54640e+001,-6.47898e-005,,,,,,,,,,
1.54650e+001,-5.40475e-005,,,,,,,,,,
1.54660e+001,-5.40475e-005,,,,,,,,,,
1.54670e+001,-5.53903e-005,,,,,,,,,,
1.54680e+001,-4.69978e-005,,,,,,,,,,
1.54690e+001,-3.52483e-005,,,,,,,,,,
1.54700e+001,-4.73335e-005,,,,,,,,,,
1.54710e+001,-5.00191e-005,,,,,,,,,,
1.54720e+001,-4.19623e-005,,,,,,,,,,
1.54730e+001,-5.94186e-005,,,,,,,,,,
1.54740e+001,-5.94186e-005,,,,,,,,,,
1.54750e+001,-6.07614e-005,,,,,,,,,,
1.54760e+001,-6.88182e-005,,,,,,,,,,
1.54770e+001,-7.95605e-005,,,,,,,,,,
1.54780e+001,-6.84825e-005,,,,,,,,,,
1.54790e+001,-7.82177e-005,,,,,,,,,,
1.54800e+001,-6.24399e-005,,,,,,,,,,
1.54810e+001,-5.27047e-005,,,,,,,,,,
1.54820e+001,-5.87472e-005,,,,,,,,,,
1.54830e+001,-6.41184e-005,,,,,,,,,,
1.54840e+001,-6.07614e-005,,,,,,,,,,
1.54850e+001,-5.53903e-005,,,,,,,,,,
1.54860e+001,-5.60616e-005,,,,,,,,,,
1.54870e+001,-5.27047e-005,,,,,,,,,,
1.54880e+001,-5.47189e-005,,,,,,,,,,
1.54890e+001,-5.77401e-005,,,,,,,,,,
1.54900e+001,-5.94186e-005,,,,,,,,,,
1.54910e+001,-5.40475e-005,,,,,,,,,,
1.54920e+001,-4.93477e-005,,,,,,,,,,
1.54930e+001,-6.00900e-005,,,,,,,,,,
1.54940e+001,-6.24399e-005,,,,,,,,,,
1.54950e+001,-7.28466e-005,,,,,,,,,,
1.54960e+001,-6.61326e-005,,,,,,,,,,
1.54970e+001,-5.70687e-005,,,,,,,,,,
1.54980e+001,-6.41184e-005,,,,,,,,,,
1.54990e+001,-5.80758e-005,,,,,,,,,,
1.55000e+001,-5.67330e-005,,,,,,,,,,
1.55010e+001,-5.74044e-005,,,,,,,,,,
1.55020e+001,-7.21752e-005,,,,,,,,,,
1.55030e+001,-7.31823e-005,,,,,,,,,,
1.55040e+001,-5.53903e-005,,,,,,,,,,
1.55050e+001,-4.86763e-005,,,,,,,,,,
1.55060e+001,-5.80758e-005,,,,,,,,,,
1.55070e+001,-5.84115e-005,,,,,,,,,,
1.55080e+001,-6.64683e-005,,,,,,,,,,
1.55090e+001,-5.33761e-005,,,,,,,,,,
1.55100e+001,-5.80758e-005,,,,,,,,,,
1.55110e+001,-6.07614e-005,,,,,,,,,,
1.55120e+001,-5.40475e-005,,,,,,,,,,
1.55130e+001,-7.01610e-005,,,,,,,,,,
1.55140e+001,-7.65393e-005,,,,,,,,,,
1.55150e+001,-5.13619e-005,,,,,,,,,,
1.55160e+001,-6.27756e-005,,,,,,,,,,
1.55170e+001,-7.21752e-005,,,,,,,,,,
1.55180e+001,-7.01610e-005,,,,,,,,,,
1.55190e+001,-6.27756e-005,,,,,,,,,,
1.55200e+001,-4.22980e-005,,,,,,,,,,
1.55210e+001,-3.52483e-005,,,,,,,,,,
1.55220e+001,-4.66621e-005,,,,,,,,,,
1.55230e+001,-6.04257e-005,,,,,,,,,,
1.55240e+001,-6.68040e-005,,,,,,,,,,
1.55250e+001,-4.80049e-005,,,,,,,,,,
1.55260e+001,-4.02838e-005,,,,,,,,,,
1.55270e+001,-6.37827e-005,,,,,,,,,,
1.55280e+001,-6.21042e-005,,,,,,,,,,
1.55290e+001,-4.26337e-005,,,,,,,,,,
1.55300e+001,-5.40475e-005,,,,,,,,,,
1.55310e+001,-6.47898e-005,,,,,,,,,,
1.55320e+001,-5.87472e-005,,,,,,,,,,
1.55330e+001,-5.53903e-005,,,,,,,,,,
1.55340e+001,-6.94896e-005,,,,,,,,,,
1.55350e+001,-6.71397e-005,,,,,,,,,,
1.55360e+001,-6.54612e-005,,,,,,,,,,
1.55370e+001,-5.00191e-005,,,,,,,,,,
1.55380e+001,-5.27047e-005,,,,,,,,,,
1.55390e+001,-7.35180e-005,,,,,,,,,,
1.55400e+001,-6.14328e-005,,,,,,,,,,
1.55410e+001,-5.47189e-005,,,,,,,,,,
1.55420e+001,-6.24399e-005,,,,,,,,,,
1.55430e+001,-6.31113e-005,,,,,,,,,,
1.55440e+001,-5.40475e-005,,,,,,,,,,
1.55450e+001,-5.13619e-005,,,,,,,,,,
1.55460e+001,-6.54612e-005,,,,,,,,,,
1.55470e+001,-6.14328e-005,,,,,,,,,,
1.55480e+001,-6.24399e-005,,,,,,,,,,
1.55490e+001,-6.07614e-005,,,,,,,,,,
1.55500e+001,-5.57259e-005,,,,,,,,,,
1.55510e+001,-4.29694e-005,,,,,,,,,,
1.55520e+001,-6.21042e-005,,,,,,,,,,
1.55530e+001,-6.24399e-005,,,,,,,,,,
1.55540e+001,-5.40475e-005,,,,,,,,,,
1.55550e+001,-4.86763e-005,,,,,,,,,,
1.55560e+001,-6.00900e-005,,,,,,,,,,
1.55570e+001,-6.54612e-005,,,,,,,,,,
1.55580e+001,-5.87472e-005,,,,,,,,,,
1.55590e+001,-6.07614e-005,,,,,,,,,,
1.55600e+001,-5.80758e-005,,,,,,,,,,
1.55610e+001,-6.00900e-005,,,,,,,,,,
1.55620e+001,-5.40475e-005,,,,,,,,,,
1.55630e+001,-4.19623e-005,,,,,,,,,,
1.55640e+001,-4.76692e-005,,,,,,,,,,
1.55650e+001,-6.47898e-005,,,,,,,,,,
1.55660e+001,-6.04257e-005,,,,,,,,,,
1.55670e+001,-6.04257e-005,,,,,,,,,,
1.55680e+001,-6.31113e-005,,,,,,,,,,
1.55690e+001,-5.90829e-005,,,,,,,,,,
1.55700e+001,-4.59907e-005,,,,,,,,,,
1.55710e+001,-4.22980e-005,,,,,,,,,,
1.55720e+001,-4.66621e-005,,,,,,,,,,
1.55730e+001,-5.33761e-005,,,,,,,,,,
1.55740e+001,-5.27047e-005,,,,,,,,,,
1.55750e+001,-5.94186e-005,,,,,,,,,,
1.55760e+001,-5.67330e-005,,,,,,,,,,
1.55770e+001,-5.03548e-005,,,,,,,,,,
1.55780e+001,-5.74044e-005,,,,,,,,,,
1.55790e+001,-5.63973e-005,,,,,,,,,,
1.55800e+001,-6.00900e-005,,,,,,,,,,
1.55810e+001,-5.57259e-005,,,,,,,,,,
1.55820e+001,-6.68040e-005,,,,,,,,,,
1.55830e+001,-7.38537e-005,,,,,,,,,,
1.55840e+001,-6.14328e-005,,,,,,,,,,
1.55850e+001,-5.27047e-005,,,,,,,,,,
1.55860e+001,-6.34470e-005,,,,,,,,,,
1.55870e+001,-7.68750e-005,,,,,,,,,,
1.55880e+001,-6.37827e-005,,,,,,,,,,
1.55890e+001,-5.40475e-005,,,,,,,,,,
1.55900e+001,-6.34470e-005,,,,,,,,,,
1.55910e+001,-5.67330e-005,,,,,,,,,,
1.55920e+001,-7.45251e-005,,,,,,,,,,
1.55930e+001,-8.15747e-005,,,,,,,,,,
1.55940e+001,-7.21752e-005,,,,,,,,,,
1.55950e+001,-7.08324e-005,,,,,,,,,,
1.55960e+001,-7.48608e-005,,,,,,,,,,
1.55970e+001,-9.16457e-005,,,,,,,,,,
1.55980e+001,-8.92958e-005,,,,,,,,,,
1.55990e+001,-6.81468e-005,,,,,,,,,,
1.56000e+001,-6.81468e-005,,,,,,,,,,
1.56010e+001,-5.37118e-005,,,,,,,,,,
1.56020e+001,-4.56550e-005,,,,,,,,,,
1.56030e+001,-4.49836e-005,,,,,,,,,,
1.56040e+001,-4.63264e-005,,,,,,,,,,
1.56050e+001,-6.24399e-005,,,,,,,,,,
1.56060e+001,-6.81468e-005,,,,,,,,,,
1.56070e+001,-5.67330e-005,,,,,,,,,,
1.56080e+001,-4.56550e-005,,,,,,,,,,
1.56090e+001,-5.27047e-005,,,,,,,,,,
1.56100e+001,-5.30404e-005,,,,,,,,,,
1.56110e+001,-5.67330e-005,,,,,,,,,,
1.56120e+001,-5.77401e-005,,,,,,,,,,
1.56130e+001,-5.74044e-005,,,,,,,,,,
1.56140e+001,-6.14328e-005,,,,,,,,,,
1.56150e+001,-5.80758e-005,,,,,,,,,,
1.56160e+001,-6.27756e-005,,,,,,,,,,
1.56170e+001,-5.53903e-005,,,,,,,,,,
1.56180e+001,-6.34470e-005,,,,,,,,,,
1.56190e+001,-5.97543e-005,,,,,,,,,,
1.56200e+001,-5.20333e-005,,,,,,,,,,
1.56210e+001,-5.33761e-005,,,,,,,,,,
1.56220e+001,-5.67330e-005,,,,,,,,,,
1.56230e+001,-5.97543e-005,,,,,,,,,,
1.56240e+001,-6.81468e-005,,,,,,,,,,
1.56250e+001,-7.01610e-005,,,,,,,,,,
1.56260e+001,-6.24399e-005,,,,,,,,,,
1.56270e+001,-6.24399e-005,,,,,,,,,,
1.56280e+001,-6.34470e-005,,,,,,,,,,
1.56290e+001,-6.34470e-005,,,,,,,,,,
1.56300e+001,-6.47898e-005,,,,,,,,,,
1.56310e+001,-5.47189e-005,,,,,,,,,,
1.56320e+001,-4.86763e-005,,,,,,,,,,
1.56330e+001,-6.44541e-005,,,,,,,,,,
1.56340e+001,-5.40475e-005,,,,,,,,,,
1.56350e+001,-5.94186e-005,,,,,,,,,,
1.56360e+001,-5.53903e-005,,,,,,,,,,
1.56370e+001,-5.00191e-005,,,,,,,,,,
1.56380e+001,-5.33761e-005,,,,,,,,,,
1.56390e+001,-5.27047e-005,,,,,,,,,,
1.56400e+001,-5.67330e-005,,,,,,,,,,
1.56410e+001,-6.24399e-005,,,,,,,,,,
1.56420e+001,-4.59907e-005,,,,,,,,,,
1.56430e+001,-5.00191e-005,,,,,,,,,,
1.56440e+001,-5.27047e-005,,,,,,,,,,
1.56450e+001,-5.50546e-005,,,,,,,,,,
1.56460e+001,-6.47898e-005,,,,,,,,,,
1.56470e+001,-6.54612e-005,,,,,,,,,,
1.56480e+001,-7.28466e-005,,,,,,,,,,
1.56490e+001,-8.49317e-005,,,,,,,,,,
1.56500e+001,-6.41184e-005,,,,,,,,,,
1.56510e+001,-6.04257e-005,,,,,,,,,,
1.56520e+001,-6.84825e-005,,,,,,,,,,
1.56530e+001,-6.41184e-005,,,,,,,,,,
1.56540e+001,-5.67330e-005,,,,,,,,,,
1.56550e+001,-5.87472e-005,,,,,,,,,,
1.56560e+001,-7.41894e-005,,,,,,,,,,
1.56570e+001,-5.53903e-005,,,,,,,,,,
1.56580e+001,-4.22980e-005,,,,,,,,,,
1.56590e+001,-6.14328e-005,,,,,,,,,,
1.56600e+001,-6.81468e-005,,,,,,,,,,
1.56610e+001,-4.96834e-005,,,,,,,,,,
1.56620e+001,-5.30404e-005,,,,,,,,,,
1.56630e+001,-5.30404e-005,,,,,,,,,,
1.56640e+001,-6.41184e-005,,,,,,,,,,
1.56650e+001,-7.21752e-005,,,,,,,,,,
1.56660e+001,-6.14328e-005,,,,,,,,,,
1.56670e+001,-5.27047e-005,,,,,,,,,,
1.56680e+001,-6.81468e-005,,,,,,,,,,
1.56690e+001,-6.41184e-005,,,,,,,,,,
1.56700e+001,-6.94896e-005,,,,,,,,,,
1.56710e+001,-4.93477e-005,,,,,,,,,,
1.56720e+001,-5.53903e-005,,,,,,,,,,
1.56730e+001,-4.86763e-005,,,,,,,,,,
1.56740e+001,-5.10262e-005,,,,,,,,,,
1.56750e+001,-5.80758e-005,,,,,,,,,,
1.56760e+001,-4.46479e-005,,,,,,,,,,
1.56770e+001,-5.47189e-005,,,,,,,,,,
1.56780e+001,-5.60616e-005,,,,,,,,,,
1.56790e+001,-6.21042e-005,,,,,,,,,,
1.56800e+001,-4.93477e-005,,,,,,,,,,
1.56810e+001,-6.14328e-005,,,,,,,,,,
1.56820e+001,-7.35180e-005,,,,,,,,,,
1.56830e+001,-5.97543e-005,,,,,,,,,,
1.56840e+001,-5.40475e-005,,,,,,,,,,
1.56850e+001,-7.01610e-005,,,,,,,,,,
1.56860e+001,-5.27047e-005,,,,,,,,,,
1.56870e+001,-4.80049e-005,,,,,,,,,,
1.56880e+001,-6.78111e-005,,,,,,,,,,
1.56890e+001,-3.86053e-005,,,,,,,,,,
1.56900e+001,-2.24918e-005,,,,,,,,,,
1.56910e+001,-7.15038e-005,,,,,,,,,,
1.56920e+001,-5.53903e-005,,,,,,,,,,
1.56930e+001,-4.09552e-005,,,,,,,,,,
1.56940e+001,-4.93477e-005,,,,,,,,,,
1.56950e+001,-5.80758e-005,,,,,,,,,,
1.56960e+001,-4.83406e-005,,,,,,,,,,
1.56970e+001,-5.53903e-005,,,,,,,,,,
1.56980e+001,-6.61326e-005,,,,,,,,,,
1.56990e+001,-6.47898e-005,,,,,,,,,,
1.57000e+001,-8.02319e-005,,,,,,,,,,
1.57010e+001,-7.38537e-005,,,,,,,,,,
1.57020e+001,-6.61326e-005,,,,,,,,,,
1.57030e+001,-7.62036e-005,,,,,,,,,,
1.57040e+001,-7.28466e-005,,,,,,,,,,
1.57050e+001,-9.63455e-005,,,,,,,,,,
1.57060e+001,-6.47898e-005,,,,,,,,,,
1.57070e+001,-5.67330e-005,,,,,,,,,,
1.57080e+001,-7.41894e-005,,,,,,,,,,
1.57090e+001,-6.61326e-005,,,,,,,,,,
1.57100e+001,-5.80758e-005,,,,,,,,,,
1.57110e+001,-6.94896e-005,,,,,,,,,,
1.57120e+001,-7.01610e-005,,,,,,,,,,
1.57130e+001,-6.94896e-005,,,,,,,,,,
1.57140e+001,-4.93477e-005,,,,,,,,,,
1.57150e+001,-5.80758e-005,,,,,,,,,,
1.57160e+001,-7.48608e-005,,,,,,,,,,
1.57170e+001,-5.80758e-005,,,,,,,,,,
1.57180e+001,-4.93477e-005,,,,,,,,,,
1.57190e+001,-4.19623e-005,,,,,,,,,,
1.57200e+001,-5.70687e-005,,,,,,,,,,
1.57210e+001,-5.94186e-005,,,,,,,,,,
1.57220e+001,-5.40475e-005,,,,,,,,,,
1.57230e+001,-6.24399e-005,,,,,,,,,,
1.57240e+001,-5.40475e-005,,,,,,,,,,
1.57250e+001,-4.93477e-005,,,,,,,,,,
1.57260e+001,-5.94186e-005,,,,,,,,,,
1.57270e+001,-6.31113e-005,,,,,,,,,,
1.57280e+001,-5.27047e-005,,,,,,,,,,
1.57290e+001,-4.93477e-005,,,,,,,,,,
1.57300e+001,-6.04257e-005,,,,,,,,,,
1.57310e+001,-6.37827e-005,,,,,,,,,,
1.57320e+001,-5.60616e-005,,,,,,,,,,
1.57330e+001,-4.46479e-005,,,,,,,,,,
1.57340e+001,-5.00191e-005,,,,,,,,,,
1.57350e+001,-7.31823e-005,,,,,,,,,,
1.57360e+001,-5.53903e-005,,,,,,,,,,
1.57370e+001,-4.43122e-005,,,,,,,,,,
1.57380e+001,-5.40475e-005,,,,,,,,,,
1.57390e+001,-5.43832e-005,,,,,,,,,,
1.57400e+001,-5.27047e-005,,,,,,,,,,
1.57410e+001,-4.86763e-005,,,,,,,,,,
1.57420e+001,-3.52483e-005,,,,,,,,,,
1.57430e+001,-4.86763e-005,,,,,,,,,,
1.57440e+001,-7.88891e-005,,,,,,,,,,
1.57450e+001,-7.31823e-005,,,,,,,,,,
1.57460e+001,-6.81468e-005,,,,,,,,,,
1.57470e+001,-6.21042e-005,,,,,,,,,,
1.57480e+001,-5.40475e-005,,,,,,,,,,
1.57490e+001,-6.21042e-005,,,,,,,,,,
1.57500e+001,-6.17685e-005,,,,,,,,,,
1.57510e+001,-4.59907e-005,,,,,,,,,,
1.57520e+001,-6.21042e-005,,,,,,,,,,
1.57530e+001,-6.10971e-005,,,,,,,,,,
1.57540e+001,-6.07614e-005,,,,,,,,,,
1.57550e+001,-5.60616e-005,,,,,,,,,,
1.57560e+001,-6.54612e-005,,,,,,,,,,
1.57570e+001,-5.80758e-005,,,,,,,,,,
1.57580e+001,-4.22980e-005,,,,,,,,,,
1.57590e+001,-6.88182e-005,,,,,,,,,,
1.57600e+001,-6.91539e-005,,,,,,,,,,
1.57610e+001,-6.14328e-005,,,,,,,,,,
1.57620e+001,-5.27047e-005,,,,,,,,,,
1.57630e+001,-5.53903e-005,,,,,,,,,,
1.57640e+001,-6.37827e-005,,,,,,,,,,
1.57650e+001,-6.78111e-005,,,,,,,,,,
1.57660e+001,-5.20333e-005,,,,,,,,,,
1.57670e+001,-4.93477e-005,,,,,,,,,,
1.57680e+001,-6.78111e-005,,,,,,,,,,
1.57690e+001,-7.01610e-005,,,,,,,,,,
1.57700e+001,-7.82177e-005,,,,,,,,,,
1.57710e+001,-5.40475e-005,,,,,,,,,,
1.57720e+001,-5.30404e-005,,,,,,,,,,
1.57730e+001,-6.21042e-005,,,,,,,,,,
1.57740e+001,-4.73335e-005,,,,,,,,,,
1.57750e+001,-4.16266e-005,,,,,,,,,,
1.57760e+001,-4.80049e-005,,,,,,,,,,
1.57770e+001,-6.74754e-005,,,,,,,,,,
1.57780e+001,-6.81468e-005,,,,,,,,,,
1.57790e+001,-6.61326e-005,,,,,,,,,,
1.57800e+001,-5.74044e-005,,,,,,,,,,
1.57810e+001,-3.79339e-005,,,,,,,,,,
1.57820e+001,-2.31632e-005,,,,,,,,,,
1.57830e+001,-8.76173e-005,,,,,,,,,,
1.57840e+001,-7.82177e-005,,,,,,,,,,
1.57850e+001,-2.75273e-005,,,,,,,,,,
1.57860e+001,-4.33051e-005,,,,,,,,,,
1.57870e+001,-7.92248e-005,,,,,,,,,,
1.57880e+001,-7.21752e-005,,,,,,,,,,
1.57890e+001,-6.61326e-005,,,,,,,,,,
1.57900e+001,-5.97543e-005,,,,,,,,,,
1.57910e+001,-5.60616e-005,,,,,,,,,,
1.57920e+001,-6.94896e-005,,,,,,,,,,
1.57930e+001,-8.35889e-005,,,,,,,,,,
1.57940e+001,-8.22461e-005,,,,,,,,,,
1.57950e+001,-6.91539e-005,,,,,,,,,,
1.57960e+001,-6.44541e-005,,,,,,,,,,
1.57970e+001,-6.04257e-005,,,,,,,,,,
1.57980e+001,-6.14328e-005,,,,,,,,,,
1.57990e+001,-7.41894e-005,,,,,,,,,,
1.58000e+001,-6.24399e-005,,,,,,,,,,
1.58010e+001,-4.33051e-005,,,,,,,,,,
1.58020e+001,-4.93477e-005,,,,,,,,,,
1.58030e+001,-6.64683e-005,,,,,,,,,,
1.58040e+001,-5.03548e-005,,,,,,,,,,
1.58050e+001,-4.66621e-005,,,,,,,,,,
1.58060e+001,-5.20333e-005,,,,,,,,,,
1.58070e+001,-4.63264e-005,,,,,,,,,,
1.58080e+001,-4.86763e-005,,,,,,,,,,
1.58090e+001,-5.27047e-005,,,,,,,,,,
1.58100e+001,-6.68040e-005,,,,,,,,,,
1.58110e+001,-6.31113e-005,,,,,,,,,,
1.58120e+001,-5.94186e-005,,,,,,,,,,
1.58130e+001,-5.87472e-005,,,,,,,,,,
1.58140e+001,-5.77401e-005,,,,,,,,,,
1.58150e+001,-5.13619e-005,,,,,,,,,,
1.58160e+001,-5.43832e-005,,,,,,,,,,
1.58170e+001,-5.94186e-005,,,,,,,,,,
1.58180e+001,-3.39055e-005,,,,,,,,,,
1.58190e+001,-6.81468e-005,,,,,,,,,,
1.58200e+001,-7.55322e-005,,,,,,,,,,
1.58210e+001,-5.43832e-005,,,,,,,,,,
1.58220e+001,-5.40475e-005,,,,,,,,,,
1.58230e+001,-6.61326e-005,,,,,,,,,,
1.58240e+001,-5.60616e-005,,,,,,,,,,
1.58250e+001,-4.59907e-005,,,,,,,,,,
1.58260e+001,-4.80049e-005,,,,,,,,,,
1.58270e+001,-2.71916e-005,,,,,,,,,,
1.58280e+001,-5.13619e-005,,,,,,,,,,
1.58290e+001,-9.06386e-005,,,,,,,,,,
1.58300e+001,-7.62036e-005,,,,,,,,,,
1.58310e+001,-6.10971e-005,,,,,,,,,,
1.58320e+001,-5.63973e-005,,,,,,,,,,
1.58330e+001,-5.00191e-005,,,,,,,,,,
1.58340e+001,-5.53903e-005,,,,,,,,,,
1.58350e+001,-5.70687e-005,,,,,,,,,,
1.58360e+001,-7.55322e-005,,,,,,,,,,
1.58370e+001,-7.01610e-005,,,,,,,,,,
1.58380e+001,-5.13619e-005,,,,,,,,,,
1.58390e+001,-5.94186e-005,,,,,,,,,,
1.58400e+001,-6.68040e-005,,,,,,,,,,
1.58410e+001,-6.74754e-005,,,,,,,,,,
1.58420e+001,-6.21042e-005,,,,,,,,,,
1.58430e+001,-5.60616e-005,,,,,,,,,,
1.58440e+001,-5.94186e-005,,,,,,,,,,
1.58450e+001,-6.47898e-005,,,,,,,,,,
1.58460e+001,-5.60616e-005,,,,,,,,,,
1.58470e+001,-5.47189e-005,,,,,,,,,,
1.58480e+001,-6.00900e-005,,,,,,,,,,
1.58490e+001,-7.01610e-005,,,,,,,,,,
1.58500e+001,-8.76173e-005,,,,,,,,,,
1.58510e+001,-7.41894e-005,,,,,,,,,,
1.58520e+001,-5.50546e-005,,,,,,,,,,
1.58530e+001,-4.59907e-005,,,,,,,,,,
1.58540e+001,-7.04967e-005,,,,,,,,,,
1.58550e+001,-7.41894e-005,,,,,,,,,,
1.58560e+001,-3.99481e-005,,,,,,,,,,
1.58570e+001,-4.66621e-005,,,,,,,,,,
1.58580e+001,-4.93477e-005,,,,,,,,,,
1.58590e+001,-4.73335e-005,,,,,,,,,,
1.58600e+001,-3.28984e-005,,,,,,,,,,
1.58610e+001,-3.99481e-005,,,,,,,,,,
1.58620e+001,-7.45251e-005,,,,,,,,,,
1.58630e+001,-6.07614e-005,,,,,,,,,,
1.58640e+001,-5.60616e-005,,,,,,,,,,
1.58650e+001,-6.00900e-005,,,,,,,,,,
1.58660e+001,-4.86763e-005,,,,,,,,,,
1.58670e+001,-4.06195e-005,,,,,,,,,,
1.58680e+001,-4.33051e-005,,,,,,,,,,
1.58690e+001,-6.61326e-005,,,,,,,,,,
1.58700e+001,-5.20333e-005,,,,,,,,,,
1.58710e+001,-6.00900e-005,,,,,,,,,,
1.58720e+001,-5.94186e-005,,,,,,,,,,
1.58730e+001,-6.31113e-005,,,,,,,,,,
1.58740e+001,-5.90829e-005,,,,,,,,,,
1.58750e+001,-5.20333e-005,,,,,,,,,,
1.58760e+001,-5.67330e-005,,,,,,,,,,
1.58770e+001,-7.72107e-005,,,,,,,,,,
1.58780e+001,-7.08324e-005,,,,,,,,,,
1.58790e+001,-6.47898e-005,,,,,,,,,,
1.58800e+001,-6.34470e-005,,,,,,,,,,
1.58810e+001,-6.27756e-005,,,,,,,,,,
1.58820e+001,-5.80758e-005,,,,,,,,,,
1.58830e+001,-6.00900e-005,,,,,,,,,,
1.58840e+001,-7.01610e-005,,,,,,,,,,
1.58850e+001,-6.37827e-005,,,,,,,,,,
1.58860e+001,-6.91539e-005,,,,,,,,,,
1.58870e+001,-6.21042e-005,,,,,,,,,,
1.58880e+001,-5.87472e-005,,,,,,,,,,
1.58890e+001,-5.80758e-005,,,,,,,,,,
1.58900e+001,-6.07614e-005,,,,,,,,,,
