# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: Pitch 1 [degrees],Avanti Sensor 1: Roll 1 [degrees],Avanti Sensor 1: Yaw 1 [degrees]
4.780500e+001,2.585984e+001,-7.652000e+001,6.242991e+001
4.782000e+001,2.926465e+001,-7.566338e+001,5.925959e+001
4.783500e+001,3.037562e+001,-7.482392e+001,5.813024e+001
4.785000e+001,3.041234e+001,-7.422382e+001,5.787604e+001
4.786500e+001,3.078236e+001,-7.349625e+001,5.726686e+001
4.788000e+001,3.307648e+001,-7.199677e+001,5.511570e+001
4.789500e+001,3.820545e+001,-7.158530e+001,5.038868e+001
4.791000e+001,4.301694e+001,-6.978492e+001,4.583546e+001
4.792500e+001,4.308416e+001,-6.777351e+001,4.648243e+001
4.794000e+001,4.422446e+001,-6.560332e+001,4.616457e+001
4.795500e+001,4.743837e+001,-6.459999e+001,4.341135e+001
4.797000e+001,5.028022e+001,-6.300882e+001,4.039696e+001
4.798500e+001,5.236600e+001,-6.076300e+001,3.808681e+001
4.800000e+001,5.244397e+001,-6.003628e+001,3.806322e+001
4.801500e+001,5.205994e+001,-5.960995e+001,3.846170e+001
4.803000e+001,5.180771e+001,-5.899165e+001,3.897593e+001
4.804500e+001,5.138451e+001,-5.817901e+001,3.972712e+001
4.806000e+001,5.152028e+001,-5.679357e+001,4.019708e+001
4.807500e+001,5.340073e+001,-5.556781e+001,3.890919e+001
4.809000e+001,5.607870e+001,-5.385382e+001,3.682630e+001
4.810500e+001,5.739880e+001,-5.174092e+001,3.578592e+001
4.812000e+001,6.013792e+001,-4.908673e+001,3.271561e+001
4.813500e+001,6.163613e+001,-4.803866e+001,3.010404e+001
4.815000e+001,6.156100e+001,-4.797606e+001,2.959271e+001
4.816500e+001,6.141159e+001,-4.810374e+001,2.911321e+001
4.818000e+001,6.137285e+001,-4.830561e+001,2.850821e+001
4.819500e+001,6.099467e+001,-4.854335e+001,2.776870e+001
4.821000e+001,6.059993e+001,-4.850594e+001,2.756054e+001
4.822500e+001,6.037508e+001,-4.839753e+001,2.725439e+001
4.824000e+001,6.031158e+001,-4.841310e+001,2.593632e+001
4.825500e+001,6.041089e+001,-4.846536e+001,2.449660e+001
4.827000e+001,6.046992e+001,-4.813995e+001,2.335395e+001
4.828500e+001,6.018717e+001,-4.736220e+001,2.342739e+001
4.830000e+001,5.937458e+001,-4.589875e+001,2.449928e+001
4.831500e+001,5.820169e+001,-4.357666e+001,2.569164e+001
4.833000e+001,5.851926e+001,-4.270081e+001,2.561786e+001
4.834500e+001,5.786805e+001,-4.381641e+001,2.659832e+001
4.836000e+001,5.848255e+001,-4.396729e+001,2.623826e+001
4.837500e+001,5.919988e+001,-4.448709e+001,2.589665e+001
4.839000e+001,5.983369e+001,-4.437975e+001,2.546228e+001
4.840500e+001,6.043849e+001,-4.426360e+001,2.497973e+001
4.842000e+001,6.125856e+001,-4.399649e+001,2.426088e+001
4.843500e+001,6.190919e+001,-4.365904e+001,2.358690e+001
4.845000e+001,6.305563e+001,-4.301608e+001,2.248270e+001
4.846500e+001,6.477538e+001,-4.242212e+001,2.088752e+001
4.848000e+001,6.702811e+001,-4.137081e+001,1.906299e+001
4.849500e+001,6.993506e+001,-3.914817e+001,1.735630e+001
4.851000e+001,7.163525e+001,-3.762176e+001,1.659642e+001
4.852500e+001,7.351696e+001,-3.613774e+001,1.561887e+001
4.854000e+001,7.528135e+001,-3.477214e+001,1.420704e+001
4.855500e+001,7.738390e+001,-3.304214e+001,1.260744e+001
4.857000e+001,7.876257e+001,-3.161881e+001,1.156581e+001
4.858500e+001,8.009659e+001,-2.980817e+001,1.055296e+001
4.860000e+001,8.119580e+001,-2.778274e+001,9.636965e+000
4.861500e+001,8.167693e+001,-2.711431e+001,9.232023e+000
4.863000e+001,8.215962e+001,-2.669502e+001,8.747437e+000
4.864500e+001,8.250733e+001,-2.638288e+001,8.372217e+000
4.866000e+001,8.286442e+001,-2.598958e+001,7.732840e+000
4.867500e+001,8.322944e+001,-2.521277e+001,6.817367e+000
4.869000e+001,8.336572e+001,-2.435692e+001,6.211530e+000
4.870500e+001,8.341965e+001,-2.288102e+001,5.510592e+000
4.872000e+001,8.337872e+001,-2.168503e+001,5.086860e+000
4.873500e+001,8.337981e+001,-1.999041e+001,4.517512e+000
4.875000e+001,8.355909e+001,-1.880664e+001,3.906951e+000
4.876500e+001,8.386045e+001,-1.779125e+001,3.272204e+000
4.878000e+001,8.579588e+001,-1.771756e+001,2.482871e+000
4.879500e+001,8.567863e+001,-1.653609e+001,1.608204e+000
4.881000e+001,8.614583e+001,-1.417931e+001,-5.890034e-001
4.882500e+001,8.597810e+001,-1.204636e+001,-1.889697e+000
4.884000e+001,8.569536e+001,-1.001151e+001,-2.642818e+000
4.885500e+001,8.634715e+001,-9.773835e+000,-2.392986e+000
4.887000e+001,8.540137e+001,-9.024880e+000,-2.147119e+000
4.888500e+001,8.530794e+001,-8.317487e+000,-1.846732e+000
4.890000e+001,8.482806e+001,-6.562160e+000,-2.182230e+000
4.891500e+001,8.425240e+001,-4.820088e+000,-2.453553e+000
4.893000e+001,8.388882e+001,-3.217719e+000,-2.019440e+000
4.894500e+001,8.380915e+001,-2.441371e+000,-1.894121e+000
4.896000e+001,8.377069e+001,-1.443689e+000,-2.354476e+000
4.897500e+001,8.387905e+001,-7.523777e-001,-2.768546e+000
4.899000e+001,8.413113e+001,-3.281604e-001,-3.079479e+000
4.900500e+001,8.436702e+001,-1.011960e-001,-3.074758e+000
4.902000e+001,8.452688e+001,8.992346e-002,-2.911853e+000
4.903500e+001,8.463728e+001,4.115687e-001,-2.783450e+000
4.905000e+001,8.485448e+001,7.056476e-001,-2.850800e+000
4.906500e+001,8.544312e+001,8.037402e-001,-3.086919e+000
4.908000e+001,8.603700e+001,7.622318e-001,-3.255273e+000
4.909500e+001,8.629722e+001,5.130890e-001,-3.174743e+000
4.911000e+001,8.635683e+001,-2.718080e-001,-2.132976e+000
4.912500e+001,8.628553e+001,-8.519544e-001,-1.188533e+000
4.914000e+001,8.631311e+001,-1.228772e+000,-9.515781e-002
4.915500e+001,8.633723e+001,-1.297279e+000,5.730166e-001
4.917000e+001,8.634162e+001,-1.199053e+000,1.278443e+000
4.918500e+001,8.635298e+001,-1.063274e+000,1.823955e+000
4.920000e+001,8.634949e+001,-1.036427e+000,2.339176e+000
4.921500e+001,8.636375e+001,-9.283424e-001,3.035166e+000
4.923000e+001,8.636652e+001,-8.453436e-001,3.361084e+000
4.924500e+001,8.638703e+001,-6.479344e-001,3.425735e+000
4.926000e+001,8.638286e+001,-3.106598e-001,3.597315e+000
4.927500e+001,8.637369e+001,2.013379e-002,4.007432e+000
4.929000e+001,8.641802e+001,4.588985e-001,4.468145e+000
4.930500e+001,8.643832e+001,7.645704e-001,4.456579e+000
4.932000e+001,8.644743e+001,1.018559e+000,4.406613e+000
4.933500e+001,8.645155e+001,1.061521e+000,4.366199e+000
4.935000e+001,8.644198e+001,9.535976e-001,4.329589e+000
4.936500e+001,8.641905e+001,6.536684e-001,4.264992e+000
4.938000e+001,8.640244e+001,3.657873e-001,4.224612e+000
4.939500e+001,8.637843e+001,-3.132661e-002,4.226100e+000
4.941000e+001,8.638503e+001,-2.746663e-001,4.171451e+000
4.942500e+001,8.639057e+001,-3.472156e-001,4.105892e+000
4.944000e+001,8.637941e+001,-1.768564e-001,4.059575e+000
4.945500e+001,8.639124e+001,9.084744e-002,4.030653e+000
4.947000e+001,8.641889e+001,4.749371e-001,3.972694e+000
4.948500e+001,8.643739e+001,7.246625e-001,3.928644e+000
4.950000e+001,8.644473e+001,9.217111e-001,3.907816e+000
4.951500e+001,8.644106e+001,9.444321e-001,3.858273e+000
4.953000e+001,8.643537e+001,8.488235e-001,3.831607e+000
4.954500e+001,8.642253e+001,5.815635e-001,3.747523e+000
4.956000e+001,8.640321e+001,3.268453e-001,3.729103e+000
4.957500e+001,8.638873e+001,-3.769053e-002,3.702206e+000
4.959000e+001,8.638450e+001,-2.505846e-001,3.663252e+000
4.960500e+001,8.638738e+001,-3.384988e-001,3.620787e+000
4.962000e+001,8.637678e+001,-1.953440e-001,3.585800e+000
4.963500e+001,8.638684e+001,3.353754e-002,3.551731e+000
4.965000e+001,8.640179e+001,3.743517e-001,3.511174e+000
4.966500e+001,8.641225e+001,5.927500e-001,3.460870e+000
4.968000e+001,8.642593e+001,7.839479e-001,3.399836e+000
4.969500e+001,8.642616e+001,8.302810e-001,3.341566e+000
4.971000e+001,8.643064e+001,7.743462e-001,3.283544e+000
4.972500e+001,8.642077e+001,5.737544e-001,3.256835e+000
4.974000e+001,8.640984e+001,3.580906e-001,3.216292e+000
4.975500e+001,8.639158e+001,2.387976e-002,3.160612e+000
4.977000e+001,8.637696e+001,-1.822671e-001,3.121790e+000
4.978500e+001,8.638172e+001,-3.261967e-001,3.097433e+000
4.980000e+001,8.637889e+001,-2.789435e-001,3.067306e+000
4.981500e+001,8.637949e+001,-1.139576e-001,3.026392e+000
4.983000e+001,8.639989e+001,1.686443e-001,2.943353e+000
4.984500e+001,8.641460e+001,3.834799e-001,2.893414e+000
4.986000e+001,8.641980e+001,5.879042e-001,2.853010e+000
4.987500e+001,8.642538e+001,6.773509e-001,2.829535e+000
4.989000e+001,8.642970e+001,6.915506e-001,2.779199e+000
4.990500e+001,8.642186e+001,5.923595e-001,2.737077e+000
4.992000e+001,8.641319e+001,4.553673e-001,2.719245e+000
4.993500e+001,8.639674e+001,1.891336e-001,2.689279e+000
4.995000e+001,8.638363e+001,-2.445617e-002,2.636072e+000
4.996500e+001,8.637644e+001,-2.041332e-001,2.576097e+000
4.998000e+001,8.637958e+001,-3.407944e-001,2.495957e+000
4.999500e+001,8.638145e+001,-2.988943e-001,2.453731e+000
5.001000e+001,8.638432e+001,-1.184673e-001,2.394643e+000
5.002500e+001,8.639143e+001,6.993330e-002,2.382113e+000
5.004000e+001,8.640685e+001,3.089707e-001,2.343904e+000
5.005500e+001,8.641483e+001,4.333427e-001,2.316492e+000
5.007000e+001,8.641884e+001,5.099747e-001,2.284139e+000
5.008500e+001,8.641385e+001,5.141992e-001,2.214146e+000
5.010000e+001,8.641151e+001,4.628509e-001,2.190150e+000
5.011500e+001,8.640734e+001,3.061022e-001,2.162344e+000
5.013000e+001,8.639505e+001,1.451096e-001,2.125285e+000
5.014500e+001,8.638275e+001,-3.926171e-002,2.092339e+000
5.016000e+001,8.637881e+001,-2.384540e-001,2.013115e+000
5.017500e+001,8.638091e+001,-3.193411e-001,1.991559e+000
5.019000e+001,8.638995e+001,-3.140278e-001,1.964593e+000
5.020500e+001,8.638427e+001,-2.303893e-001,1.935227e+000
5.022000e+001,8.638757e+001,-4.639541e-002,1.870845e+000
5.023500e+001,8.640369e+001,1.235630e-001,1.837743e+000
5.025000e+001,8.642004e+001,2.695935e-001,1.819667e+000
5.026500e+001,8.642750e+001,3.734619e-001,1.776794e+000
5.028000e+001,8.643004e+001,4.008804e-001,1.722839e+000
5.029500e+001,8.642931e+001,3.532955e-001,1.664089e+000
5.031000e+001,8.642054e+001,2.480371e-001,1.632692e+000
5.032500e+001,8.641187e+001,9.718188e-002,1.602809e+000
5.034000e+001,8.640089e+001,-1.119427e-001,1.625310e+000
5.035500e+001,8.639635e+001,-2.189856e-001,1.650505e+000
5.037000e+001,8.639385e+001,-2.937338e-001,1.636284e+000
5.038500e+001,8.638893e+001,-2.827939e-001,1.607204e+000
5.040000e+001,8.639417e+001,-2.114989e-001,1.566915e+000
5.041500e+001,8.639587e+001,-5.025218e-002,1.504209e+000
5.043000e+001,8.640126e+001,1.027732e-001,1.491600e+000
5.044500e+001,8.640881e+001,2.512227e-001,1.486563e+000
5.046000e+001,8.640968e+001,2.995476e-001,1.449451e+000
5.047500e+001,8.641199e+001,2.832546e-001,1.432813e+000
5.049000e+001,8.640633e+001,2.116454e-001,1.430908e+000
5.050500e+001,8.639523e+001,8.915279e-002,1.396430e+000
5.052000e+001,8.638744e+001,-9.152095e-002,1.352077e+000
5.053500e+001,8.638097e+001,-1.785475e-001,1.332588e+000
5.055000e+001,8.637528e+001,-2.363845e-001,1.262312e+000
5.056500e+001,8.637743e+001,-2.286493e-001,1.221262e+000
5.058000e+001,8.637956e+001,-1.705358e-001,1.189749e+000
5.059500e+001,8.645067e+001,-1.201939e-001,4.942819e-002
5.061000e+001,8.625433e+001,-5.221075e-001,-3.127593e+000
5.062500e+001,8.614652e+001,-8.465251e-001,-8.208652e+000
5.064000e+001,8.611941e+001,-5.570369e-001,-1.207499e+001
5.065500e+001,8.617365e+001,-2.678010e-001,-1.667231e+001
5.067000e+001,8.611828e+001,-5.332903e-001,-1.869705e+001
5.068500e+001,8.612317e+001,-8.984035e-001,-1.965841e+001
5.070000e+001,8.619434e+001,-1.026487e+000,-2.027795e+001
5.071500e+001,8.618349e+001,-9.900609e-001,-2.044680e+001
5.073000e+001,8.614533e+001,-8.324398e-001,-2.049487e+001
5.074500e+001,8.613503e+001,-6.876501e-001,-2.053484e+001
5.076000e+001,8.613817e+001,-5.769477e-001,-2.058117e+001
5.077500e+001,8.613988e+001,-8.084617e-001,-1.922892e+001
5.079000e+001,8.629814e+001,-7.174807e-001,-1.892707e+001
5.080500e+001,8.617875e+001,-6.603072e-001,-1.962954e+001
5.082000e+001,8.614565e+001,-7.506680e-001,-1.942632e+001
5.083500e+001,8.616644e+001,-9.169061e-001,-1.946133e+001
5.085000e+001,8.621712e+001,-1.425828e+000,-1.994591e+001
5.086500e+001,8.625452e+001,-1.709289e+000,-2.029763e+001
5.088000e+001,8.655901e+001,-1.774076e+000,-2.061322e+001
5.089500e+001,8.815949e+001,-1.979313e+000,-2.087343e+001
5.091000e+001,9.071152e+001,-2.338532e+000,-2.113226e+001
5.092500e+001,9.227215e+001,-2.362680e+000,-2.105613e+001
5.094000e+001,9.343119e+001,-2.247432e+000,-2.099985e+001
5.095500e+001,9.496750e+001,-2.192895e+000,-2.096336e+001
5.097000e+001,9.669778e+001,-2.312712e+000,-2.099608e+001
5.098500e+001,1.000492e+002,-2.374089e+000,-2.141191e+001
5.100000e+001,1.028845e+002,-2.520756e+000,-2.194963e+001
5.101500e+001,1.053043e+002,-2.527644e+000,-2.244225e+001
5.103000e+001,1.081992e+002,-2.481387e+000,-2.298997e+001
5.104500e+001,1.107862e+002,-2.563474e+000,-2.344521e+001
5.106000e+001,1.144573e+002,-2.349264e+000,-2.438469e+001
5.107500e+001,1.165467e+002,-2.183111e+000,-2.495054e+001
5.109000e+001,1.188741e+002,-1.495787e+000,-2.491741e+001
5.110500e+001,1.204310e+002,-1.501300e+000,-2.445741e+001
5.112000e+001,1.219098e+002,-1.173014e+000,-2.459252e+001
5.113500e+001,1.241604e+002,-9.029877e-001,-2.456759e+001
5.115000e+001,1.258990e+002,-5.849177e-001,-2.454502e+001
5.116500e+001,1.286773e+002,-1.191382e-001,-2.432966e+001
5.118000e+001,1.311469e+002,9.727402e-002,-2.390359e+001
5.119500e+001,1.338282e+002,6.485444e-002,-2.331152e+001
5.121000e+001,1.373742e+002,-8.828514e-002,-2.276806e+001
5.122500e+001,1.396834e+002,-2.690689e-001,-2.254082e+001
5.124000e+001,1.424428e+002,-2.913474e-001,-2.286000e+001
5.125500e+001,1.444673e+002,-3.841642e-001,-2.317397e+001
5.127000e+001,1.474200e+002,-2.653735e-001,-2.346544e+001
5.128500e+001,1.498959e+002,-1.766635e-002,-2.355037e+001
5.130000e+001,1.525432e+002,1.150065e-002,-2.347952e+001
5.131500e+001,1.559986e+002,-6.528006e-002,-2.323835e+001
5.133000e+001,1.579145e+002,1.051664e-001,-2.307129e+001
5.134500e+001,1.595754e+002,2.428644e-001,-2.283546e+001
5.136000e+001,1.604542e+002,3.277875e-001,-2.272265e+001
5.137500e+001,1.615444e+002,3.482573e-001,-2.261444e+001
5.139000e+001,1.633500e+002,4.640794e-001,-2.258470e+001
5.140500e+001,1.647288e+002,5.300613e-001,-2.255190e+001
5.142000e+001,1.697088e+002,6.557921e-001,-2.191708e+001
5.143500e+001,1.772205e+002,6.301851e-001,-2.071046e+001
5.145000e+001,1.766395e+002,6.443046e-001,-1.996574e+001
5.146500e+001,1.770364e+002,6.482100e-001,-2.001785e+001
5.148000e+001,1.771532e+002,6.433644e-001,-2.007056e+001
5.149500e+001,1.774791e+002,6.056006e-001,-2.005758e+001
5.151000e+001,1.777124e+002,5.832930e-001,-1.998489e+001
5.152500e+001,1.780191e+002,5.780327e-001,-1.982642e+001
5.154000e+001,1.784138e+002,5.765994e-001,-1.979413e+001
5.155500e+001,1.783888e+002,5.997602e-001,-1.971307e+001
5.157000e+001,1.784057e+002,6.069283e-001,-1.968983e+001
5.158500e+001,1.782537e+002,6.093683e-001,-1.964828e+001
5.160000e+001,1.781540e+002,6.120803e-001,-1.967411e+001
5.161500e+001,1.780742e+002,6.102201e-001,-1.967283e+001
5.163000e+001,1.779755e+002,6.116395e-001,-1.963564e+001
5.164500e+001,1.777855e+002,6.109529e-001,-1.956218e+001
5.166000e+001,1.775626e+002,6.150159e-001,-1.953349e+001
5.167500e+001,1.768804e+002,5.609302e-001,-1.950843e+001
5.169000e+001,1.764004e+002,5.959722e-001,-1.964877e+001
5.170500e+001,1.761400e+002,7.700207e-001,-2.099416e+001
5.172000e+001,1.774183e+002,6.401354e-001,-2.248301e+001
5.173500e+001,1.792301e+002,6.561608e-001,-2.458870e+001
5.175000e+001,1.793849e+002,4.362170e-001,-2.764033e+001
5.176500e+001,1.778579e+002,4.478463e-001,-2.975830e+001
5.178000e+001,1.777315e+002,3.734311e-001,-3.240337e+001
5.179500e+001,1.790162e+002,3.281892e-001,-3.429362e+001
5.181000e+001,1.795328e+002,2.643138e-001,-3.604969e+001
5.182500e+001,1.786601e+002,1.585972e-001,-3.811815e+001
5.184000e+001,1.780835e+002,8.366030e-002,-3.947830e+001
5.185500e+001,1.784102e+002,1.435535e-002,-4.097346e+001
5.187000e+001,1.791155e+002,-1.312234e-002,-4.185717e+001
5.188500e+001,1.791479e+002,-3.279264e-002,-4.262632e+001
5.190000e+001,1.784373e+002,-1.090683e-001,-4.344607e+001
5.191500e+001,1.782969e+002,-1.231303e-001,-4.389875e+001
5.193000e+001,1.789045e+002,-1.459583e-001,-4.426434e+001
5.194500e+001,1.791581e+002,-1.546611e-001,-4.435487e+001
5.196000e+001,1.785851e+002,-1.786840e-001,-4.438144e+001
5.197500e+001,1.783942e+002,-1.805701e-001,-4.435079e+001
5.199000e+001,1.787523e+002,-1.749701e-001,-4.433813e+001
5.200500e+001,1.791440e+002,-1.878912e-001,-4.430660e+001
5.202000e+001,1.787745e+002,-1.997962e-001,-4.429749e+001
5.203500e+001,1.784937e+002,-2.087072e-001,-4.429811e+001
5.205000e+001,1.788262e+002,-2.231753e-001,-4.428474e+001
5.206500e+001,1.791293e+002,-2.008282e-001,-4.430732e+001
5.208000e+001,1.787607e+002,-2.074698e-001,-4.434427e+001
5.209500e+001,1.785355e+002,-2.159468e-001,-4.437648e+001
5.211000e+001,1.788683e+002,-2.145060e-001,-4.439528e+001
5.212500e+001,1.791232e+002,-2.267308e-001,-4.440659e+001
5.214000e+001,1.787834e+002,-2.443260e-001,-4.441714e+001
5.215500e+001,1.785998e+002,-2.466474e-001,-4.443388e+001
5.217000e+001,1.787650e+002,-2.434125e-001,-4.444081e+001
5.218500e+001,1.791082e+002,-2.428137e-001,-4.445603e+001
5.220000e+001,1.789424e+002,-2.537451e-001,-4.444676e+001
5.221500e+001,1.786705e+002,-2.693019e-001,-4.444591e+001
5.223000e+001,1.787538e+002,-2.666066e-001,-4.444486e+001
5.224500e+001,1.790065e+002,-2.710292e-001,-4.448205e+001
5.226000e+001,1.790468e+002,-2.821484e-001,-4.451061e+001
5.227500e+001,1.788275e+002,-2.890513e-001,-4.450530e+001
5.229000e+001,1.787405e+002,-2.960848e-001,-4.446038e+001
5.230500e+001,1.789161e+002,-3.004805e-001,-4.446254e+001
5.232000e+001,1.791090e+002,-2.962254e-001,-4.448145e+001
5.233500e+001,1.789586e+002,-3.035823e-001,-4.451094e+001
5.235000e+001,1.788067e+002,-3.087641e-001,-4.453220e+001
5.236500e+001,1.787193e+002,-3.396529e-001,-4.445212e+001
5.238000e+001,1.786145e+002,-3.562155e-001,-4.394427e+001
5.239500e+001,1.789372e+002,-2.944136e-001,-4.293513e+001
5.241000e+001,1.790646e+002,-2.131471e-001,-4.286481e+001
5.242500e+001,1.790386e+002,-2.176351e-001,-4.302133e+001
5.244000e+001,1.790764e+002,-2.183889e-001,-4.318395e+001
5.245500e+001,1.791358e+002,-2.499651e-001,-4.330923e+001
5.247000e+001,1.793619e+002,-2.844695e-001,-4.329959e+001
5.248500e+001,1.795071e+002,-2.598742e-001,-4.318392e+001
5.250000e+001,1.795500e+002,-2.544200e-001,-4.331166e+001
5.251500e+001,1.795936e+002,-2.659675e-001,-4.342688e+001
5.253000e+001,1.796764e+002,-2.920131e-001,-4.348597e+001
5.254500e+001,1.796975e+002,-2.982599e-001,-4.339195e+001
5.256000e+001,1.797032e+002,-3.162555e-001,-4.330593e+001
5.257500e+001,1.796595e+002,-3.373609e-001,-4.308814e+001
5.259000e+001,1.793515e+002,-2.940451e-001,-4.276729e+001
5.260500e+001,1.790302e+002,-2.775526e-001,-4.238937e+001
5.262000e+001,1.788038e+002,-2.308441e-001,-4.197144e+001
5.263500e+001,1.788548e+002,-2.197050e-001,-4.176973e+001
5.265000e+001,1.789452e+002,-2.448155e-001,-4.144385e+001
5.266500e+001,1.790148e+002,-2.269921e-001,-4.119167e+001
5.268000e+001,1.790896e+002,-1.742159e-001,-4.105931e+001
5.269500e+001,1.792618e+002,-1.416143e-001,-4.098536e+001
5.271000e+001,1.793994e+002,-1.379938e-001,-4.098778e+001
5.272500e+001,1.795968e+002,-1.570023e-001,-4.090692e+001
5.274000e+001,1.797358e+002,-1.354712e-001,-4.086441e+001
5.275500e+001,1.798515e+002,-1.418947e-001,-4.078641e+001
5.277000e+001,1.799328e+002,-1.495280e-001,-4.074722e+001
5.278500e+001,-1.799580e+002,-1.583166e-001,-4.066496e+001
5.280000e+001,-1.798033e+002,-2.015469e-001,-4.047781e+001
5.281500e+001,-1.797094e+002,-1.957368e-001,-4.014488e+001
5.283000e+001,-1.795225e+002,-1.727809e-001,-3.972129e+001
5.284500e+001,-1.793418e+002,-1.354383e-001,-3.943002e+001
5.286000e+001,-1.792413e+002,-1.141914e-001,-3.930351e+001
5.287500e+001,-1.792226e+002,-1.247078e-001,-3.921969e+001
5.289000e+001,-1.792443e+002,-1.207793e-001,-3.918376e+001
5.290500e+001,-1.792840e+002,-1.190556e-001,-3.912157e+001
5.292000e+001,-1.793724e+002,-1.341708e-001,-3.909097e+001
5.293500e+001,-1.794055e+002,-1.480673e-001,-3.905541e+001
5.295000e+001,-1.793993e+002,-1.598829e-001,-3.899489e+001
5.296500e+001,-1.793803e+002,-1.835295e-001,-3.866803e+001
5.298000e+001,-1.793914e+002,-1.388166e-001,-3.852679e+001
5.299500e+001,-1.793363e+002,-1.662807e-001,-3.826461e+001
5.301000e+001,-1.793245e+002,-1.154107e-001,-3.819155e+001
5.302500e+001,-1.792461e+002,-1.211794e-001,-3.822261e+001
5.304000e+001,-1.791526e+002,-1.301987e-001,-3.824104e+001
5.305500e+001,-1.790116e+002,-1.673411e-001,-3.824501e+001
5.307000e+001,-1.789339e+002,-1.705468e-001,-3.819253e+001
5.308500e+001,-1.788554e+002,-2.861013e-001,-3.764951e+001
5.310000e+001,-1.788443e+002,-1.985578e-001,-3.720370e+001
5.311500e+001,-1.787995e+002,-2.102784e-001,-3.682637e+001
5.313000e+001,-1.787089e+002,-2.234895e-001,-3.620292e+001
5.314500e+001,-1.786507e+002,-2.083267e-001,-3.591156e+001
5.316000e+001,-1.785772e+002,-1.902407e-001,-3.567766e+001
5.317500e+001,-1.785153e+002,-1.606021e-001,-3.552574e+001
5.319000e+001,-1.784429e+002,-1.564868e-001,-3.544362e+001
5.320500e+001,-1.783992e+002,-1.424198e-001,-3.546898e+001
5.322000e+001,-1.783525e+002,-1.458460e-001,-3.545341e+001
5.323500e+001,-1.783371e+002,-1.332757e-001,-3.556057e+001
5.325000e+001,-1.783269e+002,-1.343310e-001,-3.559572e+001
5.326500e+001,-1.782881e+002,-1.366305e-001,-3.564044e+001
5.328000e+001,-1.783544e+002,-4.744771e-002,-3.562959e+001
5.329500e+001,-1.784945e+002,1.688401e-001,-3.556866e+001
5.331000e+001,-1.786012e+002,3.496946e-001,-3.552806e+001
5.332500e+001,-1.788569e+002,6.845875e-001,-3.536775e+001
5.334000e+001,-1.791656e+002,1.108121e+000,-3.500253e+001
5.335500e+001,-1.793830e+002,1.390732e+000,-3.461201e+001
5.337000e+001,-1.796098e+002,1.677134e+000,-3.421987e+001
5.338500e+001,-1.798599e+002,2.021411e+000,-3.361951e+001
5.340000e+001,1.798560e+002,2.355085e+000,-3.320017e+001
5.341500e+001,1.795284e+002,2.821344e+000,-3.269003e+001
5.343000e+001,1.793105e+002,3.219124e+000,-3.226033e+001
5.344500e+001,1.789992e+002,3.719017e+000,-3.176735e+001
5.346000e+001,1.786279e+002,4.221063e+000,-3.135343e+001
5.347500e+001,1.783351e+002,4.741189e+000,-3.091131e+001
5.349000e+001,1.781371e+002,5.308528e+000,-3.050747e+001
5.350500e+001,1.780051e+002,5.770776e+000,-3.015860e+001
5.352000e+001,1.779638e+002,6.575685e+000,-2.985513e+001
5.353500e+001,1.779759e+002,7.282012e+000,-2.984587e+001
5.355000e+001,1.779314e+002,8.048481e+000,-2.972211e+001
5.356500e+001,1.776920e+002,9.067472e+000,-2.946110e+001
5.358000e+001,1.773924e+002,9.923646e+000,-2.937971e+001
5.359500e+001,1.767820e+002,1.076795e+001,-2.894543e+001
5.361000e+001,1.765999e+002,1.172715e+001,-2.853159e+001
5.362500e+001,1.764344e+002,1.309462e+001,-2.801523e+001
5.364000e+001,1.763737e+002,1.416113e+001,-2.773705e+001
5.365500e+001,1.764470e+002,1.516541e+001,-2.753229e+001
5.367000e+001,1.766334e+002,1.633855e+001,-2.719135e+001
5.368500e+001,1.768457e+002,1.723257e+001,-2.687397e+001
5.370000e+001,1.770161e+002,1.856965e+001,-2.634834e+001
5.371500e+001,1.770067e+002,1.966908e+001,-2.603970e+001
5.373000e+001,1.769507e+002,2.067313e+001,-2.581030e+001
5.374500e+001,1.769632e+002,2.185475e+001,-2.541292e+001
5.376000e+001,1.770258e+002,2.279133e+001,-2.496084e+001
5.377500e+001,1.772177e+002,2.410960e+001,-2.425363e+001
